0.0,0.0
0.2,0.0
0.4,0.0
0.6000000000000001,0.0
0.8,0.0
1.0,0.0
1.2000000000000002,0.0
1.4000000000000001,0.0
1.6,0.0
1.8,0.0
2.0,0.0
2.2,0.0
2.4000000000000004,0.0
2.6,0.0
2.8000000000000003,0.0
3.0,0.0
3.2,0.0
3.4000000000000004,0.0
3.6,0.0
3.8000000000000003,0.0
4.0,0.0
4.2,0.0
4.4,0.0
4.6000000000000005,0.0
4.800000000000001,0.0
5.0,0.0
5.2,0.0
5.4,0.0
5.6000000000000005,0.0
5.800000000000001,0.0
6.0,0.0
6.2,0.0
6.4,0.0
6.6000000000000005,0.0
6.800000000000001,0.0
7.0,0.0
7.2,0.0
7.4,0.0
7.6000000000000005,0.0
7.800000000000001,0.0
8.0,0.0
8.200000000000001,0.0
8.4,0.0
8.6,0.0
8.8,0.0
9.0,0.0
9.200000000000001,0.0
9.4,0.0
9.600000000000001,0.0
9.8,0.0
10.0,0.0
10.200000000000001,0.0
10.4,0.0
10.600000000000001,0.0
10.8,0.0
11.0,0.0
11.200000000000001,0.0
11.4,0.0
11.600000000000001,0.0
11.8,0.0
12.0,0.0
12.200000000000001,0.0
12.4,0.0
12.600000000000001,0.0
12.8,0.0
13.0,0.0
13.200000000000001,0.0
13.4,0.0
13.600000000000001,0.0
13.8,0.0
14.0,0.0
14.200000000000001,0.0
14.4,0.0
14.600000000000001,0.0
14.8,0.0
15.0,0.0
15.200000000000001,0.0
15.4,0.0
15.600000000000001,0.0
15.8,0.0
16.0,0.0
16.2,0.0
16.400000000000002,0.0
16.6,0.0
16.8,0.0
17.0,0.0
17.2,0.0
17.400000000000002,0.0
17.6,0.0
17.8,0.0
18.0,0.0
18.2,0.0
18.400000000000002,0.0
18.6,0.0
18.8,0.0
19.0,0.0
19.200000000000003,0.0
19.400000000000002,0.0
19.6,0.0
19.8,0.0
20.0,0.0
20.19999407412675,0.0013333135803641483
20.39995259427816,0.005333017291441422
